idx,salary
12091,3000
12093,3000
12097,3000
12105,3000
12122,3000
12133,3000
12136,3000
12137,3000
12142,3000
12145,3000
12148,3000
12160,3000
12181,3000
12183,3000
12184,3000
12192,3000
12198,3000
12208,3000
12212,3000
12217,3000
12219,3000
12223,3000
12231,3000
12234,3000
12244,3000
12247,3000
12258,3000
12265,3000
12266,3000
12270,3000
12273,3000
12274,3000
12277,3000
12278,3000
12282,3000
12284,3000
12285,3000
12286,3000
12291,3000
12313,3000
12315,3000
12327,3000
12333,3000
12335,3000
12340,3000
12350,3000
12353,3000
12354,3000
12366,3000
12368,3000
12384,3000
12392,3000
12410,3000
12413,3000
12424,3000
12447,3000
12456,3000
12457,3000
12461,3000
12464,3000
12467,3000
12473,3000
12487,3000
12489,3000
12491,3000
12492,3000
12500,3000
12501,3000
12507,3000
12518,3000
12519,3000
12539,3000
12547,3000
12549,3000
12551,3000
12552,3000
12554,3000
12569,3000
12584,3000
12585,3000
12595,3000
12613,3000
12615,3000
12635,3000
12640,3000
12644,3000
12652,3000
12662,3000
12667,3000
12677,3000
12691,3000
12697,3000
12709,3000
12711,3000
12712,3000
12713,3000
12730,3000
12737,3000
12751,3000
12753,3000
12755,3000
12759,3000
12763,3000
12770,3000
12771,3000
12773,3000
12788,3000
12790,3000
12791,3000
12799,3000
12800,3000
12803,3000
12806,3000
12807,3000
12819,3000
12826,3000
12834,3000
12836,3000
12843,3000
12846,3000
12848,3000
12853,3000
12858,3000
12861,3000
12881,3000
12887,3000
12888,3000
12892,3000
12899,3000
12900,3000
12908,3000
12909,3000
12910,3000
12917,3000
12918,3000
12937,3000
12955,3000
12957,3000
12965,3000
12971,3000
13001,3000
13010,3000
13011,3000
13016,3000
13020,3000
13027,3000
13046,3000
13066,3000
13075,3000
13077,3000
13090,3000
13094,3000
13126,3000
13146,3000
13149,3000
13156,3000
13173,3000
13175,3000
13177,3000
13182,3000
13190,3000
13196,3000
13198,3000
13199,3000
13208,3000
13233,3000
13238,3000
13247,3000
13249,3000
13258,3000
13265,3000
13276,3000
13287,3000
13292,3000
13300,3000
13309,3000
13318,3000
13320,3000
13325,3000
13331,3000
13334,3000
13338,3000
13342,3000
13358,3000
13365,3000
13386,3000
13387,3000
13393,3000
13402,3000
13405,3000
13407,3000
13409,3000
13411,3000
13417,3000
13437,3000
13439,3000
13455,3000
13458,3000
13461,3000
13466,3000
13471,3000
13476,3000
13477,3000
13481,3000
13487,3000
13491,3000
13510,3000
13511,3000
13517,3000
13519,3000
13523,3000
13525,3000
13530,3000
13533,3000
13537,3000
13558,3000
13559,3000
13562,3000
13578,3000
13582,3000
13584,3000
13589,3000
13591,3000
13594,3000
13608,3000
13624,3000
13630,3000
13631,3000
13636,3000
13649,3000
13657,3000
13659,3000
13660,3000
13661,3000
13663,3000
13682,3000
13684,3000
13691,3000
13693,3000
13695,3000
13700,3000
13701,3000
13721,3000
13740,3000
13751,3000
13754,3000
13758,3000
13766,3000
13768,3000
13771,3000
13777,3000
13779,3000
13811,3000
13830,3000
13851,3000
13872,3000
13873,3000
13878,3000
13884,3000
13890,3000
13891,3000
13892,3000
13905,3000
13931,3000
13946,3000
13947,3000
13953,3000
13978,3000
13990,3000
13993,3000
14028,3000
14029,3000
14033,3000
14045,3000
14046,3000
14062,3000
14072,3000
14096,3000
14108,3000
14143,3000
14155,3000
14173,3000
14188,3000
14194,3000
14198,3000
14212,3000
14224,3000
14228,3000
14238,3000
14247,3000
14270,3000
14282,3000
14290,3000
14292,3000
14299,3000
14318,3000
14319,3000
14322,3000
14325,3000
14345,3000
14346,3000
14352,3000
14355,3000
14362,3000
14366,3000
14367,3000
14372,3000
14376,3000
14388,3000
14396,3000
14399,3000
14403,3000
14416,3000
14421,3000
14422,3000
14434,3000
14436,3000
14438,3000
14455,3000
14456,3000
14467,3000
14475,3000
14477,3000
14505,3000
14508,3000
14511,3000
14518,3000
14519,3000
14521,3000
14527,3000
14528,3000
14529,3000
14532,3000
14556,3000
14563,3000
14576,3000
14581,3000
14587,3000
14597,3000
14604,3000
14612,3000
14663,3000
14670,3000
14679,3000
14684,3000
14687,3000
14691,3000
14695,3000
14697,3000
14702,3000
14706,3000
14707,3000
14721,3000
14727,3000
14741,3000
14746,3000
14764,3000
14773,3000
14779,3000
14783,3000
14785,3000
14804,3000
14845,3000
14848,3000
14900,3000
14905,3000
14906,3000
14911,3000
14937,3000
14951,3000
14960,3000
14988,3000
15021,3000
15047,3000
15067,3000
15076,3000
15079,3000
15084,3000
15087,3000
15102,3000
15105,3000
15109,3000
15111,3000
15125,3000
15130,3000
15159,3000
15179,3000
15180,3000
15185,3000
15187,3000
15197,3000
15211,3000
15226,3000
15228,3000
15245,3000
15255,3000
15263,3000
15272,3000
15297,3000
15305,3000
15308,3000
15333,3000
15339,3000
15340,3000
15358,3000
15364,3000
15367,3000
15376,3000
15378,3000
15382,3000
15402,3000
15418,3000
15419,3000
15430,3000
15438,3000
15445,3000
15446,3000
15453,3000
15454,3000
15469,3000
15482,3000
15484,3000
15498,3000
15507,3000
15518,3000
15521,3000
15546,3000
15608,3000
15623,3000
15664,3000
15668,3000
15680,3000
15689,3000
15713,3000
15718,3000
15727,3000
15740,3000
15744,3000
15752,3000
15758,3000
15792,3000
15826,3000
15850,3000
15871,3000
15875,3000
15876,3000
15877,3000
15901,3000
15910,3000
15923,3000
15934,3000
15961,3000
15977,3000
15998,3000
16000,3000
16006,3000
16061,3000
16083,3000
16110,3000
16112,3000
16133,3000
16155,3000
16161,3000
16162,3000
16166,3000
16217,3000
16220,3000
16240,3000
16245,3000
16279,3000
16288,3000
16291,3000
16302,3000
16312,3000
16316,3000
16346,3000
16347,3000
16369,3000
16376,3000
16386,3000
16397,3000
16421,3000
16423,3000
16439,3000
16457,3000
16461,3000
16471,3000
16476,3000
16485,3000
16492,3000
16529,3000
16531,3000
16538,3000
16566,3000
16576,3000
16604,3000
16617,3000
16627,3000
16631,3000
16659,3000
16662,3000
16667,3000
16668,3000
16688,3000
16690,3000
16701,3000
16721,3000
16797,3000
16843,3000
16851,3000
16863,3000
16867,3000
16877,3000
16888,3000
16894,3000
16896,3000
16931,3000
16946,3000
16950,3000
16979,3000
16995,3000
16996,3000
16999,3000
17023,3000
17032,3000
17035,3000
17073,3000
17096,3000
17103,3000
17114,3000
17124,3000
17130,3000
17134,3000
17183,3000
17193,3000
17216,3000
17228,3000
17264,3000
17319,3000
17324,3000
17336,3000
17365,3000
17369,3000
17396,3000
17405,3000
17434,3000
17437,3000
17467,3000
17482,3000
17503,3000
17516,3000
17546,3000
17670,3000
17675,3000
17815,3000
17873,3000
17978,3000
17982,3000
18056,3000
1273,4000
1828,4000
1923,4000
1960,4000
2244,4000
2315,4000
2406,4000
2498,4000
2574,4000
2706,4000
2760,4000
2779,4000
2871,4000
2880,4000
2886,4000
2940,4000
2945,4000
2992,4000
3024,4000
3026,4000
3028,4000
3058,4000
3061,4000
3101,4000
3134,4000
3138,4000
3146,4000
3221,4000
3230,4000
3240,4000
3250,4000
3254,4000
3260,4000
3263,4000
3264,4000
3266,4000
3291,4000
3303,4000
3316,4000
3386,4000
3409,4000
3478,4000
3506,4000
3524,4000
3531,4000
3533,4000
3550,4000
3569,4000
3590,4000
3666,4000
3691,4000
3698,4000
3726,4000
3752,4000
3774,4000
3794,4000
3831,4000
3839,4000
3964,4000
3977,4000
3985,4000
4005,4000
4013,4000
4056,4000
4062,4000
4083,4000
4085,4000
4088,4000
4115,4000
4128,4000
4137,4000
4163,4000
4172,4000
4187,4000
4205,4000
4264,4000
4278,4000
4344,4000
4345,4000
4363,4000
4376,4000
4384,4000
4386,4000
4391,4000
4395,4000
4413,4000
4423,4000
4523,4000
4603,4000
4611,4000
4615,4000
4624,4000
4636,4000
4659,4000
4665,4000
4678,4000
4702,4000
4717,4000
4724,4000
4729,4000
4768,4000
4770,4000
4772,4000
4778,4000
4786,4000
4789,4000
4790,4000
4792,4000
4797,4000
4801,4000
4817,4000
4827,4000
4853,4000
4868,4000
4887,4000
4893,4000
4901,4000
4913,4000
4915,4000
4927,4000
4931,4000
4935,4000
4937,4000
4947,4000
4959,4000
4973,4000
4978,4000
4980,4000
4997,4000
4998,4000
5021,4000
5026,4000
5030,4000
5034,4000
5060,4000
5067,4000
5071,4000
5079,4000
5084,4000
5101,4000
5124,4000
5137,4000
5148,4000
5160,4000
5172,4000
5201,4000
5204,4000
5280,4000
5283,4000
5297,4000
5300,4000
5306,4000
5307,4000
5321,4000
5354,4000
5359,4000
5360,4000
5373,4000
5395,4000
5409,4000
5411,4000
5415,4000
5430,4000
5438,4000
5445,4000
5466,4000
5482,4000
5504,4000
5526,4000
5529,4000
5545,4000
5562,4000
5582,4000
5621,4000
5628,4000
5629,4000
5643,4000
5645,4000
5647,4000
5650,4000
5654,4000
5655,4000
5678,4000
5684,4000
5694,4000
5695,4000
5708,4000
5713,4000
5723,4000
5736,4000
5753,4000
5775,4000
5776,4000
5779,4000
5780,4000
5782,4000
5784,4000
5794,4000
5800,4000
5807,4000
5816,4000
5828,4000
5835,4000
5836,4000
5853,4000
5857,4000
5868,4000
5869,4000
5884,4000
5889,4000
5899,4000
5919,4000
5920,4000
5924,4000
5931,4000
5942,4000
5945,4000
5948,4000
5954,4000
5955,4000
5957,4000
5958,4000
5960,4000
5969,4000
5970,4000
5978,4000
5983,4000
5985,4000
5990,4000
6031,4000
6032,4000
6037,4000
6043,4000
6101,4000
6107,4000
6108,4000
6120,4000
6123,4000
6128,4000
6129,4000
6147,4000
6148,4000
6161,4000
6165,4000
6166,4000
6169,4000
6175,4000
6180,4000
6192,4000
6201,4000
6209,4000
6212,4000
6217,4000
6230,4000
6236,4000
6242,4000
6247,4000
6251,4000
6253,4000
6255,4000
6264,4000
6265,4000
6268,4000
6269,4000
6276,4000
6278,4000
6300,4000
6309,4000
6313,4000
6317,4000
6349,4000
6363,4000
6371,4000
6373,4000
6375,4000
6382,4000
6395,4000
6405,4000
6421,4000
6423,4000
6443,4000
6445,4000
6452,4000
6456,4000
6457,4000
6480,4000
6481,4000
6483,4000
6485,4000
6493,4000
6494,4000
6497,4000
6506,4000
6514,4000
6516,4000
6522,4000
6523,4000
6532,4000
6540,4000
6543,4000
6544,4000
6548,4000
6549,4000
6552,4000
6555,4000
6560,4000
6562,4000
6569,4000
6572,4000
6574,4000
6576,4000
6577,4000
6580,4000
6582,4000
6587,4000
6591,4000
6598,4000
6601,4000
6605,4000
6611,4000
6622,4000
6625,4000
6633,4000
6634,4000
6635,4000
6640,4000
6648,4000
6660,4000
6666,4000
6669,4000
6675,4000
6676,4000
6683,4000
6688,4000
6697,4000
6714,4000
6731,4000
6732,4000
6751,4000
6752,4000
6755,4000
6760,4000
6763,4000
6765,4000
6773,4000
6779,4000
6787,4000
6811,4000
6814,4000
6828,4000
6835,4000
6844,4000
6856,4000
6859,4000
6864,4000
6886,4000
6888,4000
6890,4000
6905,4000
6906,4000
6917,4000
6925,4000
6933,4000
6935,4000
6945,4000
6947,4000
6952,4000
6953,4000
6954,4000
6963,4000
6965,4000
6969,4000
6973,4000
6974,4000
6979,4000
6982,4000
6987,4000
6996,4000
6999,4000
7002,4000
7003,4000
7004,4000
7010,4000
7016,4000
7025,4000
7028,4000
7039,4000
7041,4000
7043,4000
7044,4000
7045,4000
7058,4000
7067,4000
7070,4000
7073,4000
7076,4000
7080,4000
7083,4000
7084,4000
7106,4000
7120,4000
7124,4000
7125,4000
7134,4000
7136,4000
7140,4000
7149,4000
7150,4000
7155,4000
7157,4000
7163,4000
7166,4000
7181,4000
7187,4000
7195,4000
7197,4000
7199,4000
7200,4000
7205,4000
7211,4000
7212,4000
7214,4000
7223,4000
7224,4000
7227,4000
7228,4000
7236,4000
7247,4000
7255,4000
7260,4000
7264,4000
7269,4000
7274,4000
7278,4000
7281,4000
7282,4000
7285,4000
7286,4000
7323,4000
7326,4000
7331,4000
7339,4000
7344,4000
7346,4000
7348,4000
7355,4000
7359,4000
7367,4000
7369,4000
7370,4000
7379,4000
7383,4000
7386,4000
7396,4000
7401,4000
7418,4000
7434,4000
7436,4000
7458,4000
7461,4000
7466,4000
7472,4000
7475,4000
7477,4000
7478,4000
7482,4000
7484,4000
7485,4000
7488,4000
7494,4000
7503,4000
7506,4000
7508,4000
7515,4000
7521,4000
7524,4000
7526,4000
7527,4000
7528,4000
7530,4000
7567,4000
7571,4000
7575,4000
7577,4000
7580,4000
7586,4000
7605,4000
7608,4000
7622,4000
7626,4000
7627,4000
7632,4000
7636,4000
7637,4000
7652,4000
7657,4000
7658,4000
7659,4000
7661,4000
7673,4000
7696,4000
7699,4000
7700,4000
7706,4000
7709,4000
7719,4000
7721,4000
7723,4000
7743,4000
7748,4000
7752,4000
7756,4000
7761,4000
7768,4000
7775,4000
7781,4000
7787,4000
7794,4000
7796,4000
7806,4000
7811,4000
7814,4000
7819,4000
7823,4000
7827,4000
7839,4000
7846,4000
7851,4000
7852,4000
7853,4000
7855,4000
7862,4000
7864,4000
7867,4000
7870,4000
7873,4000
7886,4000
7888,4000
7911,4000
7916,4000
7920,4000
7928,4000
7935,4000
7938,4000
7953,4000
7961,4000
7964,4000
7969,4000
7971,4000
7980,4000
7992,4000
8015,4000
8021,4000
8030,4000
8031,4000
8034,4000
8037,4000
8047,4000
8048,4000
8060,4000
8062,4000
8065,4000
8072,4000
8087,4000
8088,4000
8097,4000
8113,4000
8118,4000
8119,4000
8128,4000
8130,4000
8146,4000
8152,4000
8156,4000
8162,4000
8183,4000
8184,4000
8186,4000
8207,4000
8224,4000
8233,4000
8244,4000
8260,4000
8261,4000
8276,4000
8302,4000
8311,4000
8323,4000
8324,4000
8339,4000
8341,4000
8347,4000
8356,4000
8364,4000
8374,4000
8375,4000
8381,4000
8382,4000
8384,4000
8385,4000
8392,4000
8399,4000
8402,4000
8406,4000
8410,4000
8414,4000
8416,4000
8422,4000
8423,4000
8430,4000
8437,4000
8440,4000
8445,4000
8449,4000
8455,4000
8458,4000
8464,4000
8470,4000
8473,4000
8476,4000
8477,4000
8481,4000
8489,4000
8491,4000
8492,4000
8502,4000
8504,4000
8505,4000
8510,4000
8517,4000
8533,4000
8537,4000
8544,4000
8545,4000
8551,4000
8552,4000
8567,4000
8595,4000
8614,4000
8615,4000
8631,4000
8642,4000
8644,4000
8646,4000
8647,4000
8657,4000
8663,4000
8667,4000
8673,4000
8677,4000
8687,4000
8688,4000
8701,4000
8723,4000
8730,4000
8733,4000
8740,4000
8741,4000
8749,4000
8754,4000
8765,4000
8774,4000
8776,4000
8781,4000
8789,4000
8796,4000
8807,4000
8810,4000
8811,4000
8815,4000
8838,4000
8849,4000
8881,4000
8907,4000
8912,4000
8913,4000
8914,4000
8916,4000
8922,4000
8926,4000
8930,4000
8948,4000
8957,4000
8962,4000
8980,4000
8986,4000
8989,4000
8992,4000
9006,4000
9009,4000
9015,4000
9016,4000
9024,4000
9038,4000
9055,4000
9056,4000
9061,4000
9063,4000
9064,4000
9070,4000
9095,4000
9101,4000
9139,4000
9146,4000
9154,4000
9157,4000
9171,4000
9173,4000
9177,4000
9187,4000
9189,4000
9194,4000
9198,4000
9199,4000
9213,4000
9215,4000
9217,4000
9226,4000
9233,4000
9265,4000
9270,4000
9272,4000
9280,4000
9289,4000
9299,4000
9306,4000
9308,4000
9314,4000
9317,4000
9325,4000
9326,4000
9337,4000
9338,4000
9343,4000
9350,4000
9353,4000
9354,4000
9366,4000
9368,4000
9396,4000
9398,4000
9404,4000
9406,4000
9407,4000
9417,4000
9427,4000
9433,4000
9438,4000
9439,4000
9443,4000
9444,4000
9446,4000
9449,4000
9451,4000
9453,4000
9456,4000
9459,4000
9469,4000
9510,4000
9511,4000
9512,4000
9521,4000
9526,4000
9530,4000
9538,4000
9541,4000
9544,4000
9550,4000
9552,4000
9553,4000
9560,4000
9569,4000
9572,4000
9581,4000
9582,4000
9583,4000
9586,4000
9602,4000
9603,4000
9608,4000
9615,4000
9616,4000
9621,4000
9627,4000
9633,4000
9667,4000
9671,4000
9680,4000
9682,4000
9685,4000
9699,4000
9716,4000
9719,4000
9729,4000
9745,4000
9751,4000
9753,4000
9761,4000
9762,4000
9764,4000
9770,4000
9773,4000
9776,4000
9780,4000
9790,4000
9794,4000
9809,4000
9825,4000
9831,4000
9843,4000
9848,4000
9851,4000
9853,4000
9855,4000
9856,4000
9861,4000
9864,4000
9867,4000
9874,4000
9885,4000
9888,4000
9890,4000
9893,4000
9903,4000
9914,4000
9923,4000
9931,4000
9939,4000
9945,4000
9948,4000
9956,4000
9971,4000
9994,4000
9996,4000
9998,4000
10008,4000
10020,4000
10031,4000
10034,4000
10039,4000
10041,4000
10043,4000
10048,4000
10050,4000
10061,4000
10062,4000
10075,4000
10078,4000
10085,4000
10088,4000
10095,4000
10121,4000
10128,4000
10129,4000
10139,4000
10145,4000
10154,4000
10161,4000
10186,4000
10190,4000
10197,4000
10201,4000
10233,4000
10245,4000
10264,4000
10275,4000
10276,4000
10290,4000
10295,4000
10309,4000
10311,4000
10322,4000
10326,4000
10334,4000
10340,4000
10342,4000
10348,4000
10364,4000
10370,4000
10388,4000
10389,4000
10395,4000
10400,4000
10421,4000
10422,4000
10430,4000
10437,4000
10439,4000
10450,4000
10458,4000
10474,4000
10475,4000
10478,4000
10504,4000
10514,4000
10525,4000
10529,4000
10555,4000
10558,4000
10565,4000
10567,4000
10576,4000
10578,4000
10595,4000
10604,4000
10611,4000
10622,4000
10623,4000
10632,4000
10639,4000
10642,4000
10659,4000
10669,4000
10675,4000
10677,4000
10691,4000
10718,4000
10723,4000
10765,4000
10793,4000
10804,4000
10824,4000
10843,4000
10854,4000
10856,4000
10870,4000
10877,4000
10879,4000
10896,4000
10900,4000
10918,4000
10924,4000
10925,4000
10929,4000
10931,4000
10939,4000
10941,4000
10942,4000
10946,4000
10953,4000
10955,4000
10991,4000
11001,4000
11002,4000
11010,4000
11034,4000
11036,4000
11039,4000
11043,4000
11054,4000
11055,4000
11078,4000
11079,4000
11084,4000
11093,4000
11095,4000
11098,4000
11103,4000
11111,4000
11116,4000
11121,4000
11124,4000
11138,4000
11148,4000
11151,4000
11159,4000
11167,4000
11172,4000
11177,4000
11185,4000
11254,4000
11353,4000
11356,4000
11362,4000
11372,4000
11373,4000
11398,4000
11404,4000
11431,4000
11432,4000
11435,4000
11488,4000
11496,4000
11497,4000
11528,4000
11542,4000
11561,4000
11573,4000
11603,4000
11628,4000
11633,4000
11635,4000
11636,4000
11639,4000
11647,4000
11654,4000
11658,4000
11662,4000
11690,4000
11700,4000
11702,4000
11713,4000
11735,4000
11759,4000
11783,4000
11790,4000
11795,4000
11809,4000
11835,4000
11836,4000
11859,4000
11867,4000
11883,4000
11900,4000
11902,4000
11917,4000
11927,4000
11928,4000
11934,4000
11947,4000
11948,4000
11957,4000
11961,4000
11973,4000
11989,4000
12023,4000
12024,4000
12030,4000
12041,4000
12050,4000
12057,4000
12075,4000
12087,4000
12101,4000
12104,4000
12126,4000
12140,4000
12144,4000
12158,4000
12161,4000
12172,4000
12175,4000
12182,4000
12205,4000
12281,4000
12309,4000
12386,4000
12416,4000
12418,4000
12423,4000
12438,4000
12449,4000
12470,4000
12499,4000
12510,4000
12512,4000
12520,4000
12522,4000
12542,4000
12555,4000
12572,4000
12577,4000
12605,4000
12607,4000
12617,4000
12632,4000
12634,4000
12650,4000
12656,4000
12683,4000
12722,4000
12725,4000
12726,4000
12733,4000
12738,4000
12748,4000
12774,4000
12775,4000
12789,4000
12802,4000
12816,4000
12818,4000
12820,4000
12838,4000
12845,4000
12875,4000
12929,4000
12953,4000
12964,4000
12989,4000
12995,4000
13023,4000
13040,4000
13070,4000
13165,4000
13191,4000
13197,4000
13203,4000
13230,4000
13308,4000
13324,4000
13376,4000
13391,4000
13423,4000
13497,4000
13539,4000
13544,4000
13563,4000
13564,4000
13570,4000
13580,4000
13590,4000
13610,4000
13628,4000
13642,4000
13666,4000
13689,4000
13763,4000
13780,4000
13790,4000
13812,4000
13829,4000
13843,4000
13846,4000
13862,4000
13936,4000
13952,4000
13989,4000
13996,4000
14020,4000
14084,4000
14130,4000
14133,4000
14136,4000
14147,4000
14156,4000
14202,4000
14208,4000
14223,4000
14234,4000
14261,4000
14264,4000
14284,4000
14286,4000
14293,4000
14331,4000
14341,4000
14344,4000
14350,4000
14358,4000
14360,4000
14361,4000
14413,4000
14419,4000
14430,4000
14459,4000
14474,4000
14510,4000
14512,4000
14531,4000
14536,4000
14540,4000
14554,4000
14614,4000
14660,4000
14701,4000
14712,4000
14713,4000
14745,4000
14753,4000
14782,4000
14791,4000
14798,4000
14811,4000
14871,4000
14899,4000
14926,4000
14934,4000
14965,4000
14968,4000
14998,4000
15123,4000
15193,4000
15222,4000
15251,4000
15259,4000
15277,4000
15287,4000
15289,4000
15300,4000
15348,4000
15349,4000
15434,4000
15435,4000
15495,4000
15585,4000
15596,4000
15598,4000
15628,4000
15645,4000
15665,4000
15739,4000
15750,4000
15761,4000
15786,4000
15813,4000
15846,4000
15893,4000
15919,4000
15943,4000
15947,4000
15965,4000
16068,4000
16099,4000
16128,4000
16158,4000
16159,4000
16167,4000
16190,4000
16197,4000
16198,4000
16216,4000
16290,4000
16304,4000
16456,4000
16502,4000
16506,4000
16521,4000
16530,4000
16554,4000
16568,4000
16579,4000
16586,4000
16603,4000
16608,4000
16623,4000
16663,4000
16687,4000
16694,4000
16741,4000
16762,4000
16799,4000
17020,4000
17021,4000
17274,4000
17346,4000
17352,4000
17380,4000
17439,4000
17456,4000
17462,4000
17500,4000
17545,4000
17549,4000
17796,4000
1621,5000
1678,5000
1692,5000
1777,5000
1987,5000
2220,5000
2233,5000
2243,5000
2258,5000
2270,5000
2283,5000
2479,5000
2482,5000
2516,5000
2567,5000
2629,5000
2781,5000
2792,5000
2865,5000
2954,5000
2975,5000
3006,5000
3091,5000
3096,5000
3169,5000
3185,5000
3188,5000
3192,5000
3231,5000
3252,5000
3272,5000
3283,5000
3290,5000
3294,5000
3297,5000
3314,5000
3335,5000
3377,5000
3464,5000
3516,5000
3518,5000
3529,5000
3538,5000
3551,5000
3604,5000
3607,5000
3609,5000
3653,5000
3686,5000
3720,5000
3721,5000
3798,5000
3808,5000
3818,5000
3838,5000
3857,5000
3887,5000
3914,5000
3923,5000
3942,5000
3954,5000
3962,5000
3966,5000
3974,5000
3975,5000
3979,5000
3984,5000
4002,5000
4010,5000
4019,5000
4031,5000
4040,5000
4044,5000
4065,5000
4069,5000
4090,5000
4114,5000
4141,5000
4142,5000
4147,5000
4154,5000
4157,5000
4159,5000
4162,5000
4178,5000
4181,5000
4182,5000
4183,5000
4204,5000
4206,5000
4208,5000
4210,5000
4228,5000
4258,5000
4267,5000
4275,5000
4277,5000
4291,5000
4315,5000
4335,5000
4375,5000
4389,5000
4397,5000
4418,5000
4436,5000
4486,5000
4489,5000
4490,5000
4495,5000
4527,5000
4578,5000
4601,5000
4602,5000
4619,5000
4620,5000
4627,5000
4660,5000
4673,5000
4684,5000
4747,5000
4756,5000
4757,5000
4764,5000
4793,5000
4802,5000
4808,5000
4814,5000
4815,5000
4836,5000
4838,5000
4840,5000
4844,5000
4847,5000
4848,5000
4855,5000
4865,5000
4869,5000
4873,5000
4883,5000
4894,5000
4895,5000
4908,5000
4916,5000
4926,5000
4928,5000
4939,5000
4948,5000
4955,5000
4956,5000
4957,5000
4967,5000
4975,5000
4986,5000
4987,5000
4990,5000
5006,5000
5011,5000
5016,5000
5024,5000
5033,5000
5037,5000
5043,5000
5044,5000
5083,5000
5085,5000
5087,5000
5096,5000
5141,5000
5150,5000
5157,5000
5177,5000
5180,5000
5181,5000
5191,5000
5195,5000
5196,5000
5212,5000
5214,5000
5216,5000
5222,5000
5224,5000
5228,5000
5229,5000
5238,5000
5257,5000
5268,5000
5279,5000
5299,5000
5318,5000
5323,5000
5333,5000
5338,5000
5344,5000
5345,5000
5361,5000
5369,5000
5382,5000
5384,5000
5405,5000
5408,5000
5410,5000
5435,5000
5460,5000
5462,5000
5472,5000
5476,5000
5495,5000
5497,5000
5506,5000
5508,5000
5531,5000
5534,5000
5549,5000
5550,5000
5553,5000
5554,5000
5563,5000
5568,5000
5569,5000
5574,5000
5588,5000
5594,5000
5598,5000
5606,5000
5608,5000
5633,5000
5636,5000
5637,5000
5638,5000
5646,5000
5657,5000
5661,5000
5670,5000
5671,5000
5672,5000
5681,5000
5703,5000
5705,5000
5715,5000
5733,5000
5734,5000
5735,5000
5745,5000
5748,5000
5754,5000
5774,5000
5783,5000
5792,5000
5797,5000
5798,5000
5801,5000
5806,5000
5812,5000
5824,5000
5837,5000
5840,5000
5850,5000
5859,5000
5862,5000
5874,5000
5902,5000
5911,5000
5912,5000
5923,5000
5938,5000
5941,5000
5951,5000
5956,5000
5963,5000
5964,5000
5967,5000
5975,5000
5995,5000
6003,5000
6005,5000
6011,5000
6012,5000
6019,5000
6033,5000
6048,5000
6049,5000
6052,5000
6069,5000
6076,5000
6080,5000
6082,5000
6083,5000
6086,5000
6090,5000
6095,5000
6096,5000
6100,5000
6111,5000
6125,5000
6150,5000
6154,5000
6156,5000
6158,5000
6182,5000
6188,5000
6190,5000
6199,5000
6205,5000
6206,5000
6222,5000
6225,5000
6235,5000
6237,5000
6249,5000
6267,5000
6273,5000
6295,5000
6296,5000
6302,5000
6303,5000
6305,5000
6307,5000
6322,5000
6328,5000
6329,5000
6337,5000
6341,5000
6347,5000
6358,5000
6365,5000
6370,5000
6377,5000
6390,5000
6408,5000
6411,5000
6424,5000
6428,5000
6437,5000
6438,5000
6442,5000
6450,5000
6464,5000
6468,5000
6476,5000
6484,5000
6486,5000
6492,5000
6501,5000
6510,5000
6534,5000
6535,5000
6551,5000
6564,5000
6579,5000
6584,5000
6597,5000
6612,5000
6624,5000
6632,5000
6638,5000
6643,5000
6655,5000
6659,5000
6664,5000
6670,5000
6671,5000
6678,5000
6686,5000
6696,5000
6700,5000
6712,5000
6726,5000
6729,5000
6741,5000
6764,5000
6772,5000
6780,5000
6781,5000
6782,5000
6783,5000
6786,5000
6791,5000
6826,5000
6831,5000
6834,5000
6843,5000
6847,5000
6871,5000
6872,5000
6873,5000
6885,5000
6891,5000
6895,5000
6908,5000
6915,5000
6944,5000
6946,5000
6960,5000
6968,5000
6990,5000
7015,5000
7021,5000
7023,5000
7024,5000
7029,5000
7030,5000
7034,5000
7037,5000
7059,5000
7068,5000
7072,5000
7077,5000
7082,5000
7085,5000
7086,5000
7087,5000
7088,5000
7092,5000
7109,5000
7115,5000
7116,5000
7139,5000
7154,5000
7164,5000
7171,5000
7172,5000
7179,5000
7184,5000
7206,5000
7239,5000
7252,5000
7262,5000
7263,5000
7284,5000
7301,5000
7305,5000
7312,5000
7322,5000
7324,5000
7335,5000
7337,5000
7350,5000
7352,5000
7372,5000
7389,5000
7391,5000
7392,5000
7394,5000
7416,5000
7428,5000
7437,5000
7442,5000
7446,5000
7479,5000
7483,5000
7500,5000
7509,5000
7513,5000
7514,5000
7519,5000
7520,5000
7536,5000
7538,5000
7542,5000
7558,5000
7560,5000
7564,5000
7578,5000
7582,5000
7589,5000
7599,5000
7606,5000
7624,5000
7633,5000
7666,5000
7678,5000
7725,5000
7732,5000
7733,5000
7739,5000
7746,5000
7764,5000
7767,5000
7770,5000
7771,5000
7782,5000
7804,5000
7808,5000
7836,5000
7841,5000
7872,5000
7882,5000
7884,5000
7906,5000
7927,5000
7931,5000
7932,5000
7933,5000
7947,5000
7963,5000
7991,5000
8019,5000
8029,5000
8033,5000
8039,5000
8046,5000
8052,5000
8056,5000
8085,5000
8098,5000
8114,5000
8131,5000
8132,5000
8153,5000
8161,5000
8165,5000
8172,5000
8180,5000
8181,5000
8196,5000
8197,5000
8218,5000
8253,5000
